chr5	30000001	181250000	HLAMP3	chr5	150053291	150113372	CSF1R
chr5	30000001	181250000	HLAMP3	chr5	157142933	157255191	ITK
chr5	30000001	181250000	HLAMP3	chr5	158695916	159099761	EBF1
chr5	30000001	181250000	HLAMP3	chr5	171309284	171312134	TLX3
chr5	30000001	181250000	HLAMP3	chr5	180601506	180649624	FLT4
chr5	30000001	181250000	HLAMP3	chr5	31400497	31532196	DROSHA
chr5	30000001	181250000	HLAMP3	chr5	177133025	177300215	NSD1
chr6	200001	2750000	GAIN	chr6	391739	411447	IRF4
chr6	29050001	31100000	GAIN	chr6	29941260	29945884	HLA-A
chr6	31100001	33650000	HETD	chr6	33318558	33323016	DAXX
chr6	31100001	33650000	HETD	chr6	31164337	31180731	POU5F1
chr6	33650001	42550000	GAIN	chr6	34236873	34246231	HMGA1
chr6	33650001	42550000	GAIN	chr6	35452361	35467103	FANCE
chr6	33650001	42550000	GAIN	chr6	36676460	36687339	CDKN1A
chr6	33650001	42550000	GAIN	chr6	36594353	36605600	SRSF3
chr6	33650001	42550000	GAIN	chr6	37170203	37175426	PIM1
chr6	33650001	42550000	GAIN	chr6	41683978	41736259	TFEB
chr6	33650001	42550000	GAIN	chr6	41934933	42050357	CCND3
chr6	43650001	48300000	GAIN	chr6	44258166	44265788	NFKBIE
chr6	43650001	48300000	GAIN	chr6	44246166	44253888	HSP90AB1
chr6	161350001	165350000	HETD	chr6	163414000	163578596	QKI
chr7	4600001	6700000	HETD	chr7	5973239	6009125	PMS2
chr7	4600001	6700000	HETD	chr7	6374523	6403977	RAC1
chr7	4600001	6700000	HETD	chr7	5306790	5425414	TNRC18
chr7	13200001	16750000	HETD	chr7	13891228	13991425	ETV1
chr7	49450001	51800000	GAIN	chr7	50304068	50405101	IKZF1
chr7	54400001	55350000	GAIN	chr7	55019021	55211628	EGFR
chr7	55350001	68850000	HETD	chr7	57119614	57139864	ZNF479
chr7	55350001	68850000	HETD	chr7	66987677	66995601	SBDS
chr7	73450001	77800000	HETD	chr7	74027789	74069907	ELN
chr7	73450001	77800000	HETD	chr7	74657667	74760692	GTF2I
chr7	73450001	77800000	HETD	chr7	75533300	75738962	HIP1
chr7	98000001	101500000	HETD	chr7	98877933	99050831	TRRAP
chr8	56150001	61350000	GAIN	chr8	56211686	56218798	CHCHD7
chr8	56150001	61350000	GAIN	chr8	56160904	56211324	PLAG1
chr8	125450001	144950000	GAIN	chr8	127735434	127741434	MYC
chr8	125450001	144950000	GAIN	chr8	144511288	144517845	RECQL4
chr8	125450001	144950000	GAIN	chr8	133237171	133302022	NDRG1
chr8	125450001	144950000	GAIN	chr8	143915147	143976734	PLEC
chr8	125450001	144950000	GAIN	chr8	138130023	138496822	FAM135B
chr9	88650001	99900000	GAIN	chr9	92414245	92424461	OMD
chr9	88650001	99900000	GAIN	chr9	95442980	95517057	PTCH1
chr9	88650001	99900000	GAIN	chr9	97674909	97697357	XPA
chr9	88650001	99900000	GAIN	chr9	99821855	99866891	NR4A3
chr9	88650001	99900000	GAIN	chr9	90801787	90898549	SYK
chr9	88650001	99900000	GAIN	chr9	93184916	93320572	WNK2
chr9	88650001	99900000	GAIN	chr9	95099054	95426796	FANCC
chr9	113450001	127750000	GAIN	chr9	115019578	115118257	TNC
chr9	113450001	127750000	GAIN	chr9	121074863	121177610	CNTRL
chr9	113450001	127750000	GAIN	chr9	125146573	125189939	PPP6C
chr9	127750001	129150000	HETD	chr9	128683424	128696400	SET
chr9	129150001	138100000	GAIN	chr9	133097720	133149334	RALGDS
chr9	129150001	138100000	GAIN	chr9	134030305	134068535	BRD3
chr9	129150001	138100000	GAIN	chr9	136494433	136545786	NOTCH1
chr9	129150001	138100000	GAIN	chr9	130713946	130887675	ABL1
chr9	129150001	138100000	GAIN	chr9	131125561	131234670	NUP214
chr9	129150001	138100000	GAIN	chr9	132891348	132946874	TSC1
chr9	129150001	138100000	GAIN	chr9	134317098	134440585	RXRA
chr9	129150001	138100000	GAIN	chr9	129887187	130043194	FNBP1
chr10	42900001	50350000	GAIN	chr10	43077027	43130351	RET
chr10	42900001	50350000	GAIN	chr10	46005088	46030714	NCOA4
chr10	67800001	69200000	HETD	chr10	68560656	68694482	TET1
chr10	69200001	71750000	GAIN	chr10	70597348	70602775	PRF1
chr10	77050001	80950000	GAIN	chr10	79703227	79714681	NUTM2B
chr10	83700001	91750000	GAIN	chr10	87357668	87370695	NUTM2D
chr10	83700001	91750000	GAIN	chr10	86756601	86932838	BMPR1A
chr10	83700001	91750000	GAIN	chr10	87863113	87971930	PTEN
chr10	83700001	91750000	GAIN	chr10	88990582	89015785	FAS
chr10	91800001	92650000	HETD	chr10	92046692	92291087	CPEB3
chr10	92650001	101800000	GAIN	chr10	101130505	101137789	TLX1
chr10	92650001	101800000	GAIN	chr10	95036772	95069497	CYP2C8
chr10	101800001	103400000	HETD	chr10	102394110	102402529	NFKB2
chr10	101800001	103400000	HETD	chr10	102503987	102633535	SUFU
chr10	101800001	103400000	HETD	chr10	103088017	103193306	NT5C2
chr10	117450001	125700000	GAIN	chr10	121478334	121598458	FGFR2
chr11	200001	950000	HETD	chr11	532242	537287	HRAS
chr11	950001	19850000	GAIN	chr11	17719568	17722131	MYOD1
chr11	950001	19850000	GAIN	chr11	1012821	1036706	MUC6
chr11	950001	19850000	GAIN	chr11	3671083	3797792	NUP98
chr11	950001	19850000	GAIN	chr11	3000922	3057613	CARS
chr11	950001	19850000	GAIN	chr11	8224304	8268716	LMO1
chr11	950001	19850000	GAIN	chr11	14277926	14364506	RRAS2
chr11	33400001	37050000	GAIN	chr11	33858576	33892289	LMO2
chr11	44250001	46350000	GAIN	chr11	46277661	46321422	CREB3L1
chr11	46350001	48150000	HETD	chr11	47214465	47239240	DDB2
chr11	48200001	62550000	GAIN	chr11	61792637	61797244	FEN1
chr11	48200001	62550000	GAIN	chr11	57648992	57661868	CLP1
chr11	48200001	62550000	GAIN	chr11	61430042	61447529	SDHAF2
chr11	48200001	62550000	GAIN	chr11	57753243	57819546	CTNND1
chr11	62550001	68250000	HETD	chr11	64803510	64811294	MEN1
chr11	62550001	68250000	HETD	chr11	65497688	65506516	MALAT1
chr11	68250001	88750000	GAIN	chr11	69641087	69654474	CCND1
chr11	68250001	88750000	GAIN	chr11	70203163	70207390	FADD
chr11	68250001	88750000	GAIN	chr11	72002864	72080693	NUMA1
chr11	68250001	88750000	GAIN	chr11	86244544	86278813	EED
chr11	68250001	88750000	GAIN	chr11	85957684	86069882	PICALM
chr11	110500001	118300000	GAIN	chr11	112086773	112120013	SDHD
chr11	110500001	118300000	GAIN	chr11	117144267	117176894	PAFAH1B2
chr11	110500001	118300000	GAIN	chr11	111352252	111455630	POU2AF1
chr11	110500001	118300000	GAIN	chr11	114059593	114250676	ZBTB16
chr11	118300001	119350000	HETD	chr11	118893875	118925608	BCL9L
chr11	118300001	119350000	HETD	chr11	118971707	118981291	FOXR1
chr11	118300001	119350000	HETD	chr11	119206276	119313926	CBL
chr11	118300001	119350000	HETD	chr11	118747766	118791149	DDX6
chr11	118300001	119350000	HETD	chr11	118436490	118526832	KMT2A
chr11	119350001	135050000	GAIN	chr11	128891356	128921035	KCNJ5
chr11	119350001	135050000	GAIN	chr11	120336914	120489936	ARHGEF12
chr11	119350001	135050000	GAIN	chr11	128686535	128813267	FLI1
chr12	100001	6400000	GAIN	chr12	280129	389454	KDM5A
chr12	100001	6400000	GAIN	chr12	4273772	4305350	CCND2
chr12	100001	6400000	GAIN	chr12	990509	1495933	ERC1
chr12	6400001	8100000	HETD	chr12	6570082	6614524	CHD4
chr12	6400001	8100000	HETD	chr12	6946468	6961316	PTPN6
chr12	6400001	8100000	HETD	chr12	6666477	6689572	ZNF384
chr12	8100001	13800000	GAIN	chr12	12715058	12722371	CDKN1B
chr12	8100001	13800000	GAIN	chr12	11649854	11895402	ETV6
chr12	46000001	48650000	GAIN	chr12	47972965	48004554	COL2A1
chr12	48650001	51350000	HETD	chr12	49568218	49644666	PRPF40B
chr12	48650001	51350000	HETD	chr12	50084972	50100712	SMARCD1
chr12	48650001	51350000	HETD	chr12	50763710	50821122	ATF1
chr12	48650001	51350000	HETD	chr12	49018975	49059774	KMT2D
chr12	51350001	52950000	GAIN	chr12	51951667	51997078	ACVR1B
chr12	53700001	55750000	GAIN	chr12	53938765	53946544	HOXC13
chr12	53700001	55750000	GAIN	chr12	53973126	53977643	HOXC11
chr12	55750001	57950000	HETD	chr12	57088894	57095476	NAB2
chr12	55750001	57950000	HETD	chr12	57460135	57472262	GLI1
chr12	55750001	57950000	HETD	chr12	57516588	57521737	DDIT3
chr12	55750001	57950000	HETD	chr12	56712428	56731628	NACA
chr12	55750001	57950000	HETD	chr12	57095408	57132139	STAT6
chr12	55750001	57950000	HETD	chr12	57747727	57756013	CDK4
chr12	55750001	57950000	HETD	chr12	56076799	56103505	ERBB3
chr12	57950001	68550000	GAIN	chr12	58872149	58920522	LRIG3
chr12	57950001	68550000	GAIN	chr12	65050626	65121566	WIF1
chr12	57950001	68550000	GAIN	chr12	65824131	65966295	HMGA2
chr12	97500001	108500000	GAIN	chr12	104455295	104762014	CHST11
chr12	119850001	123750000	HETD	chr12	121804180	121832584	SETD1B
chr12	119850001	123750000	HETD	chr12	122471600	122501073	ZCCHC8
chr12	119850001	123750000	HETD	chr12	120978543	121002512	HNF1A
chr12	119850001	123750000	HETD	chr12	122019422	122062044	BCL7A
chr12	119850001	123750000	HETD	chr12	122271432	122422632	CLIP1
chr12	123750001	125600000	GAIN	chr12	124324415	124567589	NCOR2
chr13	38800001	52000000	GAIN	chr13	48653711	48711226	CYSLTR2
chr13	38800001	52000000	GAIN	chr13	39342892	39603528	LHFPL6
chr13	38800001	52000000	GAIN	chr13	40469953	40666597	FOXO1
chr13	38800001	52000000	GAIN	chr13	48303726	48599436	RB1
chr13	38800001	52000000	GAIN	chr13	46125920	46211871	LCP1
chr14	19850001	25400000	GAIN	chr14	20311368	20333312	CCNB1IP1
chr14	50950001	63450000	GAIN	chr14	60643415	60658259	SIX1
chr14	50950001	63450000	GAIN	chr14	61695513	61748259	HIF1A
chr14	50950001	63450000	GAIN	chr14	55559072	55701526	KTN1
chr14	64550001	73000000	GAIN	chr14	65006174	65102695	MAX
chr14	64550001	73000000	GAIN	chr14	67819779	68730218	RAD51B
chr14	64550001	73000000	GAIN	chr14	66507407	67181803	GPHN
chr14	92200001	101750000	GAIN	chr14	95709967	95714196	TCL1A
chr14	92200001	101750000	GAIN	chr14	95086228	95158010	DICER1
chr14	92200001	101750000	GAIN	chr14	92794231	92839963	GOLGA5
chr14	92200001	101750000	GAIN	chr14	99169287	99271524	BCL11B
chr14	101750001	103950000	HETD	chr14	102080738	102139699	HSP90AA1
chr14	103950001	106850000	GAIN	chr14	104769349	104795751	AKT1
chr15	37600001	40550000	GAIN	chr15	40161023	40221136	BUB1B
chr15	37600001	40550000	GAIN	chr15	40382721	40394246	KNSTRN
chr15	40550001	41500000	HETD	chr15	40694774	40732339	RAD51
chr15	40550001	41500000	HETD	chr15	40594020	40664342	KNL1
chr15	49400001	64050000	GAIN	chr15	55408548	55418764	C15orf65
chr15	49400001	64050000	GAIN	chr15	50424380	50514419	USP8
chr15	49400001	64050000	GAIN	chr15	56918623	57299281	TCF12
chr15	49400001	64050000	GAIN	chr15	52307283	52529050	MYO5A
chr15	65900001	90000000	GAIN	chr15	73994673	74047812	PML
chr15	65900001	90000000	GAIN	chr15	89305198	89334861	POLG
chr15	65900001	90000000	GAIN	chr15	66386817	66492312	MAP2K1
chr15	65900001	90000000	GAIN	chr15	87859751	88256768	NTRK3
chr15	65900001	90000000	GAIN	chr15	67063763	67195195	SMAD3
chr15	90000001	91050000	HETD	chr15	90883695	90895776	FES
chr15	90000001	91050000	HETD	chr15	90083045	90102504	IDH2
chr15	90000001	91050000	HETD	chr15	90717327	90816165	BLM
chr15	90000001	91050000	HETD	chr15	90529925	90645345	CRTC3
chr15	91050001	94200000	GAIN	chr15	92900189	93028005	CHD2
chr16	50001	4850000	HETD	chr16	2039815	2047866	NTHL1
chr16	50001	4850000	HETD	chr16	287440	352673	AXIN1
chr16	50001	4850000	HETD	chr16	2047465	2089487	TSC2
chr16	50001	4850000	HETD	chr16	2155698	2178129	TRAF7
chr16	50001	4850000	HETD	chr16	3725054	3880726	CREBBP
chr16	25350001	28100000	GAIN	chr16	27402162	27452042	IL21R
chr16	28100001	31200000	HETD	chr16	31180110	31194871	FUS
chr16	60000001	65500000	HETD	chr16	64943753	65126112	CDH11
chr16	65500001	67500000	GAIN	chr16	67029116	67101058	CBFB
chr16	67500001	70550000	HETD	chr16	67562407	67639185	CTCF
chr16	67500001	70550000	HETD	chr16	68737225	68835548	CDH1
chr16	78900001	89200000	GAIN	chr16	79585843	79600714	MAF
chr16	78900001	89200000	GAIN	chr16	88874858	88977204	CBFA2T3
chr16	89200001	90050000	HETD	chr16	89737549	89816657	FANCA
chr17	150001	5500000	HETD	chr17	1344272	1400378	YWHAE
chr17	150001	5500000	HETD	chr17	5116438	5175034	USP6
chr17	150001	5500000	HETD	chr17	5282265	5385812	RABEP1
chr17	6950001	8450000	HETD	chr17	7484366	7514616	POLR2A
chr17	6950001	8450000	HETD	chr17	7661779	7687550	TP53
chr17	6950001	8450000	HETD	chr17	8140472	8156506	PER1
chr17	31050001	38700000	GAIN	chr17	35092208	35121522	RAD51D
chr17	31050001	38700000	GAIN	chr17	31094927	31382116	NF1
chr17	31050001	38700000	GAIN	chr17	31937018	32001045	SUZ12
chr17	31050001	38700000	GAIN	chr17	35713791	35864615	TAF15
chr17	38700001	40450000	HETD	chr17	38705542	38729803	MLLT6
chr17	38700001	40450000	HETD	chr17	38869859	38921770	LASP1
chr17	38700001	40450000	HETD	chr17	39461511	39564907	CDK12
chr17	38700001	40450000	HETD	chr17	40309192	40357643	RARA
chr17	38700001	40450000	HETD	chr17	39687914	39730426	ERBB2
chr17	38700001	40450000	HETD	chr17	39757715	39864188	IKZF3
chr17	40450001	41600000	GAIN	chr17	40553769	40565472	CCR7
chr17	40450001	41600000	GAIN	chr17	40624962	40648864	SMARCE1
chr17	41650001	45350000	HETD	chr17	43527844	43579620	ETV4
chr17	41650001	45350000	HETD	chr17	42313324	42388568	STAT3
chr17	41650001	45350000	HETD	chr17	42199168	42276707	STAT5B
chr17	41650001	45350000	HETD	chr17	43044295	43170245	BRCA1
chr17	45350001	52200000	GAIN	chr17	50183289	50201632	COL1A1
chr17	45350001	52200000	GAIN	chr17	49788555	49835030	KAT7
chr17	45350001	52200000	GAIN	chr17	49598884	49678234	SPOP
chr17	55000001	58450000	GAIN	chr17	58352500	58417595	RNF43
chr17	55000001	58450000	GAIN	chr17	55265012	55325065	HLF
chr17	55000001	58450000	GAIN	chr17	57255851	57684685	MSI2
chr17	58450001	60800000	HETD	chr17	60600183	60666280	PPM1D
chr17	58450001	60800000	HETD	chr17	59619689	59696956	CLTC
chr17	58450001	60800000	HETD	chr17	58692573	58735611	RAD51C
chr17	60800001	67100000	GAIN	chr17	63928740	63932354	CD79B
chr17	60800001	67100000	GAIN	chr17	64499616	64508199	DDX5
chr17	60800001	67100000	GAIN	chr17	61681266	61863521	BRIP1
chr17	60800001	67100000	GAIN	chr17	65528563	65561647	AXIN2
chr17	75000001	76800000	HETD	chr17	75776434	75785893	H3F3B
chr17	75000001	76800000	HETD	chr17	76734115	76737374	SRSF2
chr17	76800001	81200000	GAIN	chr17	78991717	79009867	CANT1
chr17	76800001	81200000	GAIN	chr17	77280569	77500596	SEPT9
chr17	76800001	81200000	GAIN	chr17	80260866	80398786	RNF213
chr17	81200001	82800000	HETD	chr17	81976807	82017406	ASPSCR1
chr18	44200001	60600000	GAIN	chr18	51028394	51085045	SMAD4
chr18	44200001	60600000	GAIN	chr18	44680173	45068510	SETBP1
chr18	44200001	60600000	GAIN	chr18	47808957	47931146	SMAD2
chr18	44200001	60600000	GAIN	chr18	52340172	53535903	DCC
chr18	44200001	60600000	GAIN	chr18	58671386	58754477	MALT1
chr19	450001	23850000	HETD	chr19	676365	683399	FSTL3
chr19	450001	23850000	HETD	chr19	7739994	7747564	CD209
chr19	450001	23850000	HETD	chr19	13099033	13103161	LYL1
chr19	450001	23850000	HETD	chr19	1609290	1652605	TCF3
chr19	450001	23850000	HETD	chr19	3094410	3124004	GNA11
chr19	450001	23850000	HETD	chr19	4090321	4124129	MAP2K2
chr19	450001	23850000	HETD	chr19	4360370	4400547	SH3GL1
chr19	450001	23850000	HETD	chr19	6210379	6279948	MLLT1
chr19	450001	23850000	HETD	chr19	10486120	10503741	KEAP1
chr19	450001	23850000	HETD	chr19	12938578	12944489	CALR
chr19	450001	23850000	HETD	chr19	14091688	14118084	PRKACA
chr19	450001	23850000	HETD	chr19	14514770	14529770	DNAJB1
chr19	450001	23850000	HETD	chr19	15235519	15332545	BRD4
chr19	450001	23850000	HETD	chr19	16067021	16103005	TPM4
chr19	450001	23850000	HETD	chr19	18153118	18170540	PIK3R2
chr19	450001	23850000	HETD	chr19	21496682	21556270	ZNF429
chr19	450001	23850000	HETD	chr19	1177558	1228435	STK11
chr19	450001	23850000	HETD	chr19	6772714	6857366	VAV1
chr19	450001	23850000	HETD	chr19	8848844	8981342	MUC16
chr19	450001	23850000	HETD	chr19	10718079	10833488	DNM2
chr19	450001	23850000	HETD	chr19	10960825	11079426	SMARCA4
chr19	450001	23850000	HETD	chr19	18683677	18782333	CRTC1
chr19	450001	23850000	HETD	chr19	18442663	18522127	ELL
chr19	450001	23850000	HETD	chr19	17824780	17848071	JAK3
chr19	23900001	35600000	GAIN	chr19	33299934	33302564	CEBPA
chr19	23900001	35600000	GAIN	chr19	29811898	29824308	CCNE1
chr19	23900001	35600000	GAIN	chr19	32875925	32971991	CEP89
chr19	23900001	35600000	GAIN	chr19	34172504	34229515	LSM14A
chr19	35600001	41400000	HETD	chr19	40230317	40285536	AKT2
chr19	41400001	44650000	GAIN	chr19	41877120	41881372	CD79A
chr19	41400001	44650000	GAIN	chr19	42268537	42295797	CIC
chr19	44650001	49950000	HETD	chr19	44747705	44760044	BCL3
chr19	44650001	49950000	HETD	chr19	49665142	49673916	BCL2L12
chr19	44650001	49950000	HETD	chr19	44777869	44800634	CBLC
chr19	44650001	49950000	HETD	chr19	48954815	48961798	BAX
chr19	44650001	49950000	HETD	chr19	45349837	45370918	ERCC2
chr19	44650001	49950000	HETD	chr19	46918676	47005077	ARHGAP35
chr19	52000001	58500000	HETD	chr19	54107013	54115675	TFPT
chr19	52000001	58500000	HETD	chr19	52190039	52229533	PPP2R1A
chr19	52000001	58500000	HETD	chr19	53520981	53580269	ZNF331
chr19	52000001	58500000	HETD	chr19	54137717	54155708	CNOT3
